Rooms,Propertycount,Price,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges,CouncilArea_nan,Lattitude,Longtitude,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Type
3,2651.0,925000.0,0,1,0,0,0,736252,11.5,3046,3.0,1.0,4.0,815.0,149.66666666666669,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7151,144.9062,0,0,1,0,0,0,0,0,0
2,2651.0,475000.0,1,0,0,0,0,736252,11.5,3046,2.0,1.0,1.0,118.0,113.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7232,144.9154,0,0,1,0,0,0,0,0,1
3,2651.0,770000.0,0,0,0,1,0,736161,11.5,3046,3.0,2.0,2.0,264.0,130.33333333333334,1986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.722,144.9192,0,0,1,0,0,0,0,0,1
3,2651.0,900000.0,0,0,0,1,0,736161,11.5,3046,3.0,1.0,1.0,705.0,147.66666666666666,1963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7187,144.914,0,0,1,0,0,0,0,0,0
3,2651.0,815500.0,0,1,0,0,0,736161,11.5,3046,3.0,2.0,2.0,790.0,165.0,1940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.718,144.9124,0,0,1,0,0,0,0,0,0
3,2651.0,770000.0,0,1,0,0,0,736224,11.5,3046,3.0,2.0,2.0,382.0,173.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7152,144.9165,0,0,1,0,0,0,0,0,0
2,2651.0,585500.0,0,1,0,0,0,736406,11.5,3046,2.0,1.0,1.0,161.0,86.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7218,144.9188,0,0,1,0,0,0,0,0,1
4,2651.0,840000.0,0,0,0,1,0,736133,11.5,3046,4.0,1.0,2.0,704.0,196.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7143,144.9096,0,0,1,0,0,0,0,0,0
4,2651.0,1005000.0,0,1,0,0,0,736287,11.5,3046,4.0,1.0,1.0,780.0,136.0,1984.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7182,144.9246,0,0,1,0,0,0,0,0,0
3,2651.0,810000.0,0,0,0,1,0,736198,11.5,3046,3.0,1.0,3.0,763.0,93.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7178,144.9121,0,0,1,0,0,0,0,0,0
4,2651.0,855333.0,0,1,0,0,0,736204,11.5,3046,4.0,1.0,2.0,694.0,183.0,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.718,144.9138,0,0,1,0,0,0,0,0,0
5,2651.0,900000.0,0,0,0,0,1,736175,11.5,3046,5.0,2.0,2.0,568.0,260.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7129,144.9253,0,0,1,0,0,0,0,0,0
2,2651.0,480000.0,0,1,0,0,0,736175,11.5,3046,2.0,1.0,2.0,0.0,191.5,1995.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7157,144.9165,0,0,1,0,0,0,0,0,0
3,3692.0,680000.0,0,1,0,0,0,736210,14.7,3167,3.0,2.0,1.0,189.0,123.0,1996.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9122,145.0853,0,0,0,0,1,0,0,0,1
3,3692.0,981000.0,0,1,0,0,0,736301,14.7,3167,3.0,1.0,2.0,646.0,117.0,1997.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9167,145.0855,0,0,0,0,1,0,0,0,0
4,3692.0,876000.0,0,1,0,0,0,735998,14.7,3167,4.0,2.0,1.0,535.0,111.0,1998.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9384,145.0878,0,0,0,0,1,0,0,0,0
3,3692.0,875000.0,0,1,0,0,0,736392,14.7,3167,3.0,2.0,1.0,258.0,105.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9156,145.0879,0,0,0,0,1,0,0,0,0
4,3692.0,651000.0,1,0,0,0,0,736091,14.7,3167,4.0,2.0,2.0,214.0,189.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9244,145.0883,0,0,0,0,1,0,0,0,0
3,3692.0,802000.0,0,1,0,0,0,736245,14.7,3167,1.0,1.0,2.0,533.0,120.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9348,145.0836,0,0,0,0,1,0,0,0,0
3,3692.0,995000.0,0,1,0,0,0,736245,14.7,3167,3.0,1.0,1.0,530.0,159.66666666666666,1969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9248,145.1067,0,0,0,0,1,0,0,0,0
4,3692.0,881500.0,0,1,0,0,0,736217,14.7,3167,4.0,2.0,2.0,581.0,199.33333333333331,1978.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9355,145.0979,0,0,0,0,1,0,0,0,0
5,3692.0,900000.0,0,1,0,0,0,736371,14.7,3167,5.0,2.0,2.0,558.0,239.0,1987.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9366,145.0954,0,0,0,0,1,0,0,0,0
3,3692.0,782000.0,0,0,0,1,0,736399,14.7,3167,3.0,2.0,2.0,0.0,215.2,1981.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9244,145.0885,0,0,0,0,1,0,0,0,0
2,3692.0,580000.0,1,0,0,0,0,736127,14.7,3167,2.0,1.0,2.0,428.0,191.4,1976.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9249,145.0943,0,0,0,0,1,0,0,0,0
3,3692.0,937500.0,0,1,0,0,0,736280,14.7,3167,3.0,1.0,2.0,530.0,167.6,1970.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9245,145.0937,0,0,0,0,1,0,0,0,0
3,3692.0,1080000.0,0,1,0,0,0,736280,14.7,3167,3.0,2.0,2.0,716.0,143.8,1965.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9261,145.083,0,0,0,0,1,0,0,0,0
3,3692.0,1000000.0,0,1,0,0,0,736280,14.7,3167,3.0,2.0,2.0,575.0,120.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9215,145.0925,0,0,0,0,1,0,0,0,0
3,3692.0,1235000.0,0,1,0,0,0,736252,14.7,3167,3.0,1.0,4.0,743.0,142.0,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9129,145.094,0,0,0,0,1,0,0,0,0
4,3692.0,801347.0,0,0,0,1,0,736161,14.7,3167,4.0,2.0,1.0,567.0,164.0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9361,145.0816,0,0,0,0,1,0,0,0,0
3,3692.0,921000.0,0,1,0,0,0,736406,14.7,3167,3.0,1.0,2.0,535.0,129.0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9377,145.0856,0,0,0,0,1,0,0,0,0
6,3692.0,1900000.0,0,1,0,0,0,736406,14.7,3167,6.0,2.0,6.0,1200.0,181.0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9099,145.0875,0,0,0,0,1,0,0,0,0
2,3692.0,752500.0,0,0,0,1,0,736133,14.7,3167,2.0,1.0,1.0,308.0,112.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9191,145.0855,0,0,0,0,1,0,0,0,0
4,3692.0,800000.0,1,0,0,0,0,736133,14.7,3167,4.0,2.0,2.0,558.0,115.33333333333333,1946.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9393,145.0962,0,0,0,0,1,0,0,0,0
3,3692.0,800000.0,0,1,0,0,0,736231,14.7,3167,3.0,1.0,2.0,252.0,118.66666666666667,1943.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9167,145.0879,0,0,0,0,1,0,0,0,1
3,3692.0,1067000.0,0,1,0,0,0,736385,14.7,3167,3.0,1.0,2.0,648.0,122.0,1940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9196,145.0876,0,0,0,0,1,0,0,0,0
4,3692.0,1310000.0,0,1,0,0,0,736385,14.7,3167,4.0,2.0,4.0,993.0,117.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9239,145.0943,0,0,0,0,1,0,0,0,0
3,3692.0,800000.0,0,1,0,0,0,736385,14.7,3167,3.0,2.0,2.0,0.0,112.0,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.918,145.1064,0,0,0,0,1,0,0,0,0
3,3692.0,1260500.0,0,1,0,0,0,736171,14.7,3167,3.0,1.0,1.0,774.0,107.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9178,145.0872,0,0,0,0,1,0,0,0,0
3,3692.0,850500.0,0,1,0,0,0,736295,14.7,3167,3.0,1.0,2.0,531.0,118.0,1962.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9303,145.082,0,0,0,0,1,0,0,0,0
3,3692.0,980500.0,0,1,0,0,0,736295,14.7,3167,3.0,2.0,2.0,727.0,154.0,1967.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9187,145.1098,0,0,0,0,1,0,0,0,0
3,3692.0,1068000.0,0,1,0,0,0,736295,14.7,3167,3.0,2.0,2.0,609.0,172.0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9213,145.0854,0,0,0,0,1,0,0,0,0
4,3692.0,937500.0,0,0,0,1,0,736112,14.7,3167,4.0,2.0,2.0,539.0,226.0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9413,145.0957,0,0,0,0,1,0,0,0,0
4,3692.0,1126000.0,0,1,0,0,0,736204,14.7,3167,4.0,2.0,2.0,530.0,242.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.935,145.083,0,0,0,0,1,0,0,0,0
2,3692.0,778000.0,0,1,0,0,0,736175,14.7,3167,2.0,1.0,1.0,806.0,89.0,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9112,145.0873,0,0,0,0,1,0,0,0,0
4,2309.0,1230000.0,0,1,0,0,0,736210,2.6,3052,4.0,2.0,2.0,357.0,249.0,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7767,144.9403,0,0,1,0,0,0,0,0,0
2,2309.0,1805000.0,0,1,0,0,0,736245,2.6,3052,2.0,1.0,1.0,187.0,102.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7939,144.9572,0,0,1,0,0,0,0,0,0
1,2309.0,307000.0,0,1,0,0,0,736252,2.6,3052,1.0,1.0,1.0,0.0,154.5,1878.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7864,144.9409,0,0,1,0,0,0,0,0,0
2,2309.0,2200000.0,0,1,0,0,0,736252,2.6,3052,2.0,2.0,1.0,190.0,172.0,1875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7928,144.9575,0,0,1,0,0,0,0,0,0
4,2309.0,1717500.0,0,1,0,0,0,736287,2.6,3052,4.0,2.0,1.0,165.0,125.33333333333334,1885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7933,144.9556,0,0,1,0,0,0,0,0,0
2,2309.0,1265000.0,0,1,0,0,0,736287,2.6,3052,2.0,1.0,0.0,70.0,102.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7931,144.9565,0,0,1,0,0,0,0,0,0
4,2309.0,2375000.0,0,1,0,0,0,736287,2.6,3052,4.0,2.0,2.0,182.0,135.6,1896.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7965,144.9544,0,0,1,0,0,0,0,0,0
2,2309.0,1851000.0,0,1,0,0,0,736198,2.6,3052,2.0,1.0,1.0,172.0,152.4,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7948,144.9571,0,0,1,0,0,0,0,0,0
4,2309.0,1928000.0,0,1,0,0,0,736231,2.6,3052,4.0,1.0,0.0,194.0,186.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7944,144.9542,0,0,1,0,0,0,0,0,0
3,2309.0,2236000.0,0,1,0,0,0,736142,2.6,3052,4.0,2.0,1.0,154.0,196.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7934,144.9562,0,0,1,0,0,0,0,0,0
3,2309.0,965000.0,0,0,0,1,0,736204,2.6,3052,3.0,2.0,2.0,173.0,133.8,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7795,144.9413,0,0,1,0,0,0,0,0,0
3,7485.0,1120000.0,0,1,0,0,0,736210,9.9,3044,2.0,1.0,2.0,50.0,141.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.734,144.9416,0,0,1,0,0,0,0,0,0
3,7485.0,770000.0,0,1,0,0,0,736210,9.9,3044,3.0,1.0,4.0,560.0,120.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7156,144.9429,0,0,1,0,0,0,0,0,0
2,7485.0,915000.0,0,1,0,0,0,736301,9.9,3044,2.0,1.0,3.0,629.0,139.5,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7312,144.9399,0,0,1,0,0,0,0,0,0
4,7485.0,975000.0,0,1,0,0,0,736301,9.9,3044,4.0,1.0,1.0,733.0,159.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7194,144.9307,0,0,1,0,0,0,0,0,0
3,7485.0,770000.0,0,1,0,0,0,736301,9.9,3044,3.0,1.0,0.0,464.0,137.0,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7301,144.9487,0,0,1,0,0,0,0,0,0
3,7485.0,780000.0,0,1,0,0,0,736392,9.9,3044,3.0,1.0,1.0,446.0,115.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7181,144.9422,0,0,1,0,0,0,0,0,0
3,7485.0,1465000.0,0,1,0,0,0,736392,9.9,3044,3.0,1.0,2.0,956.0,129.5,1979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7308,144.9397,0,0,1,0,0,0,0,0,0
4,7485.0,955000.0,0,1,0,0,0,736392,9.9,3044,4.0,2.0,2.0,686.0,135.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.731,144.9486,0,0,1,0,0,0,0,0,0
3,7485.0,767000.0,0,1,0,0,0,736392,9.9,3044,3.0,1.0,1.0,505.0,208.0,1973.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7187,144.9432,0,0,1,0,0,0,0,0,0
4,7485.0,1196000.0,0,1,0,0,0,736392,9.9,3044,4.0,2.0,2.0,559.0,281.0,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7236,144.9347,0,0,1,0,0,0,0,0,0
3,7485.0,731000.0,0,1,0,0,0,736119,9.9,3044,3.0,1.0,2.0,568.0,111.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7178,144.9422,0,0,1,0,0,0,0,0,0
2,7485.0,555000.0,0,1,0,0,0,736182,9.9,3044,2.0,1.0,2.0,336.0,104.5,1984.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7323,144.9288,0,0,1,0,0,0,0,0,0
2,7485.0,480000.0,1,0,0,0,0,736182,9.9,3044,2.0,1.0,1.0,113.0,94.0,1988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7269,144.9274,0,0,1,0,0,0,0,0,1
4,7485.0,605000.0,1,0,0,0,0,736182,9.9,3044,4.0,2.0,1.0,215.0,157.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7247,144.9257,0,0,1,0,0,0,0,0,1
3,7485.0,738000.0,0,0,0,1,0,736091,9.9,3044,3.0,1.0,1.0,821.0,106.0,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7153,144.9418,0,0,1,0,0,0,0,0,0
2,7485.0,386000.0,0,1,0,0,0,736091,9.9,3044,2.0,1.0,1.0,111.0,67.0,1987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7152,144.9349,0,0,1,0,0,0,0,0,0
3,7485.0,522500.0,0,1,0,0,0,736091,9.9,3044,3.0,1.0,1.0,192.0,121.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7177,144.9321,0,0,1,0,0,0,0,0,0
2,7485.0,601500.0,0,1,0,0,0,736091,9.9,3044,2.0,1.0,1.0,253.0,180.66666666666666,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7286,144.9249,0,0,1,0,0,0,0,0,0
3,7485.0,1305000.0,0,1,0,0,0,736275,9.9,3044,3.0,1.0,1.0,735.0,240.33333333333331,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7282,144.9304,0,0,1,0,0,0,0,0,0
2,7485.0,741000.0,0,1,0,0,0,736275,9.9,3044,2.0,1.0,2.0,520.0,300.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7204,144.9446,0,0,1,0,0,0,0,0,0
5,7485.0,1345000.0,0,1,0,0,0,736245,9.9,3044,5.0,2.0,5.0,759.0,165.33333333333334,1989.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7296,144.9362,0,0,1,0,0,0,0,0,0
2,7485.0,530000.0,0,0,0,1,0,736245,9.9,3044,2.0,1.0,1.0,156.0,98.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7311,144.9395,0,0,1,0,0,0,0,0,1
3,7485.0,815000.0,0,1,0,0,0,736245,9.9,3044,2.0,1.0,1.0,438.0,94.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7338,144.9441,0,0,1,0,0,0,0,0,0
4,7485.0,930000.0,1,0,0,0,0,736245,9.9,3044,4.0,1.0,3.0,746.0,96.25,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7161,144.931,0,0,1,0,0,0,0,0,0
4,7485.0,730000.0,0,0,0,0,1,736217,9.9,3044,4.0,1.0,3.0,683.0,100.75,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7251,144.9394,0,0,1,0,0,0,0,0,0
3,7485.0,775000.0,0,1,0,0,0,736217,9.9,3044,3.0,1.0,1.0,406.0,103.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7269,144.9447,0,0,1,0,0,0,0,0,0
4,7485.0,990000.0,0,1,0,0,0,736308,9.9,3044,4.0,2.0,2.0,770.0,134.5,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7166,144.9393,0,0,1,0,0,0,0,0,0
5,7485.0,950000.0,0,0,0,0,1,736308,9.9,3044,5.0,2.0,2.0,705.0,166.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7328,144.9281,0,0,1,0,0,0,0,0,0
2,7485.0,915000.0,0,1,0,0,0,736308,9.9,3044,2.0,1.0,3.0,629.0,152.5,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7312,144.9399,0,0,1,0,0,0,0,0,0
3,7485.0,900000.0,0,1,0,0,0,736308,9.9,3044,3.0,1.0,1.0,570.0,139.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7273,144.9274,0,0,1,0,0,0,0,0,0
3,7485.0,810000.0,0,1,0,0,0,736371,9.9,3044,3.0,1.0,1.0,470.0,136.66666666666666,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.7315,144.9399,0,0,1,0,0,0,0,0,0
