age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2893,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,76,3,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1897,1,1,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,441,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5514,0,0,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,319,1,182,1,0,0,1,0,1
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,889,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,1,13,1,373,6,0,0,1,0,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,273,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,803,1,-1,0,0,0,0,1,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1193,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,396,2,-1,0,0,0,0,1,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2729,0,0,0,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,188,1,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,637,1,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,230,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,175,7,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2729,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,945,1,139,1,0,0,1,0,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,317,1,0,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,162,3,-1,0,0,0,0,1,0
60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,517,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,1178,3,-1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-470,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,506,2,170,3,1,0,0,0,0
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4579,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,409,2,-1,0,0,0,0,1,1
27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,116,3,-1,0,0,0,0,1,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5106,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,244,1,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,636,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,352,4,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1076,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,152,1,182,6,0,0,1,0,1
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,126,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,164,2,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-33,1,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,234,3,-1,0,0,0,0,1,0
37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,430,0,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,154,4,-1,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-6,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,566,2,-1,0,0,0,0,1,0
71,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,383,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,327,2,183,3,0,0,1,0,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,130,1,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,265,3,-1,0,0,0,0,1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2569,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,172,1,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,201,0,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,257,2,-1,0,0,0,0,1,0
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,618,1,-1,0,0,0,0,1,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,241,3,-1,0,0,0,0,1,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,475,0,1,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,936,4,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,706,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,329,1,322,1,1,0,0,0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1825,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,24,1,346,1,1,0,0,0,0
59,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,185,0,0,1,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,177,5,138,1,1,0,0,0,0
72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4415,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,120,1,-1,0,0,0,0,1,0
64,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,679,0,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,135,3,-1,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,320,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,175,1,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2988,1,0,1,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,179,1,-1,0,0,0,0,1,0
58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1407,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,58,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1270,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,342,2,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,654,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,139,2,-1,0,0,0,0,1,0
48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5173,1,0,0,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,88,8,-1,0,0,0,0,1,0
44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3463,1,1,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,210,3,-1,0,0,0,0,1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,731,1,193,3,1,0,0,0,0
61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6016,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,670,3,-1,0,0,0,0,1,1
36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,177,1,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,63,5,-1,0,0,0,0,1,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3694,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,70,2,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1640,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,72,6,274,4,1,0,0,0,0
60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,174,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,241,1,364,1,1,0,0,0,0
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10177,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,272,4,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490,0,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,207,8,98,1,1,0,0,0,1
49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2576,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,64,6,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,543,2,-1,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,598,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,166,1,-1,0,0,0,0,1,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15459,0,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,245,3,97,7,0,0,1,0,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,271,1,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,94,1,-1,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2508,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,34,8,-1,0,0,0,0,1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,320,0,0,0,1,0,30,0,0,0,0,0,1,0,0,0,0,0,0,203,2,-1,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,640,0,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,318,1,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1772,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,158,4,-1,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,1,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,177,1,-1,0,0,0,0,1,0
49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2370,1,1,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0,56,1,103,2,0,1,0,0,0
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,201,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,172,2,-1,0,0,0,0,1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,160,1,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,136,1,359,1,1,0,0,0,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,1,1,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,82,3,363,2,0,1,0,0,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,123,1,-1,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4902,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,110,1,-1,0,0,0,0,1,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-79,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,385,5,-1,0,0,0,0,1,0
75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1341,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,415,7,-1,0,0,0,0,1,1
37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,490,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,73,1,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1521,1,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,243,2,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,131,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,137,2,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,55,4,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-632,1,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,18,5,-1,0,0,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,116,0,1,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,255,2,-1,0,0,0,0,1,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,189,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,95,1,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,112,1,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4229,1,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,205,2,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,97,1,370,1,1,0,0,0,0
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,549,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,154,1,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,298,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,135,2,370,2,1,0,0,0,0
69,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,579,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,230,1,-1,0,0,0,0,1,0
37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1467,1,1,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,349,1,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,38,1,-1,0,0,0,0,1,0
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,109,1,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,268,1,-1,0,0,0,0,1,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,94,4,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,1,0,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,263,2,-1,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,493,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,671,4,-1,0,0,0,0,1,1
33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1897,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,197,1,-1,0,0,0,0,1,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2403,1,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,180,2,-1,0,0,0,0,1,0
38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,868,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,452,2,-1,0,0,0,0,1,0
54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,653,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,352,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,175,4,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,163,2,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,218,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,200,2,-1,0,0,0,0,1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5050,0,1,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,75,7,-1,0,0,0,0,1,0
48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,741,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,227,1,-1,0,0,0,0,1,0
37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1050,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,586,3,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-56,0,1,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,119,5,-1,0,0,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,22,0,0,0,0,0,1,0,0,0,0,0,0,80,2,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-98,1,1,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,112,2,330,3,0,1,0,0,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4667,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,130,2,-1,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,541,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,237,3,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7744,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,377,8,-1,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,895,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,335,1,-1,0,0,0,0,1,1
36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-129,1,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,121,3,-1,0,0,0,0,1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,127,5,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,158,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,2,-1,0,0,0,0,1,1
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,122,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,107,1,-1,0,0,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,673,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,610,2,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,124,4,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,411,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,216,1,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-97,1,1,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,747,4,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-217,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,313,1,349,3,0,1,0,0,0
41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5037,0,0,1,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,252,9,185,5,0,1,0,0,1
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2232,0,0,1,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,121,1,-1,0,0,0,0,1,1
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-932,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,799,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,913,1,0,1,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,883,1,674,4,1,0,0,0,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,236,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,197,1,-1,0,0,0,0,1,0
40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,271,2,-1,0,0,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2581,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,221,2,-1,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,639,0,1,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,243,3,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,849,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,72,1,-1,0,0,0,0,1,0
54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,386,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,155,2,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1218,1,0,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,0,70,2,-1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2603,1,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,280,4,-1,0,0,0,0,1,1
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-921,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,115,2,-1,0,0,0,0,1,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,607,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,29,2,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,79,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,406,2,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,61,1,1,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,113,3,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1091,0,0,0,1,0,30,0,0,0,0,0,1,0,0,0,0,0,0,47,2,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,743,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,36,2,-1,0,0,0,0,1,0
47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,209,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,135,2,-1,0,0,0,0,1,0
24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,172,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,67,2,-1,0,0,0,0,1,0
58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,684,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,686,5,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1116,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,170,3,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-55,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,150,3,-1,0,0,0,0,1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5845,0,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,1060,2,-1,0,0,0,0,1,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,329,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,122,16,-1,0,0,0,0,1,0
